SubjectNo,trialNo,List,itemID,eventType,Condition,verbName,ambigV,mbiasV,pbiasV,mbiasAns,pbiasAns,RT biastest,trainV1,trainV2,trainV3,mtestV,mtestAns,ptestV,ptestAns,RT final test,movieLenght,side,Date,Time,Response,LorR_bias_test,LorR_final_test,ambigAudioFuture,ambigAudioPast,trainAudioFuture1,trainAudioPast1,trainAudioFuture2,trainAudioPast2,trainAudioFuture3,trainAudioPast3,whichOne,expStart,trainingStart,trainingEnd,finalTestTIme,finalEndTime,expEndTime,totalTime,biasTestAns,finalTestAns
3,1,List,6,Motion,Condition,pimming,stoopwalk.through.flowers.mov,tiptoe.through.lighthouse.mov,stoopwalk.between.swings.mov,mbiasAns,1,RT biastest,stoopwalk.into.barn.mov,stoopwalk.around.fountain.mov,stoopwalk.up.monkey.mov,stoopwalk.front.fishtank.mov,mtestAns,crawl.through.pyramid.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:18:59.108,Response,1,1,pimming_manner_future_flowers.wav,pimming_manner_past_flowers.wav,pimming_manner_future_barn.wav,pimming_manner_past_barn.wav,pimming_manner_future_fountain.wav,pimming_manner_past_fountain.wav,pimming_manner_future_monkey.wav,pimming_manner_past_monkey.wav,which_pimming.wav,5005.8051,5124.8987,5182.596,5185.656,5202.0448,5205.2266,199.4215,c,c
3,2,List,5,Motion,Condition,torging,roll.between.trees.mov,roll.through.tent.mov,walk.between.buildings.mov,mbiasAns,0,RT biastest,roll.down.eagle.mov,roll.up.snowman.mov,roll.around.drum.mov,crabwalk.between.lights.mov,mtestAns,roll.over.bush.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:21:01.783,Response,0,1,torging_manner_future_trees.wav,torging_manner_past_trees.wav,torging_manner_future_eagle.wav,torging_manner_past_eagle.wav,torging_manner_future_snowman.wav,torging_manner_past_snowman.wav,torging_manner_future_drum.wav,torging_manner_past_drum.wav,which_torging.wav,5005.8051,5248.8734,5306.0642,5308.8822,5325.3703,5327.9048,322.0997,z,z
3,3,List,2,Motion,Condition,glipping,crawl.down.clown.mov,flapwalk.down.frog.mov,crawl.into.cave.mov,mbiasAns,1,RT biastest,crawl.between.mailboxes.mov,crawl.front.bench.mov,crawl.over.mountain.mov,crawl.around.birdhouse.mov,mtestAns,stoopwalk.down.lamp.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:23:05.204,Response,1,1,glipping_manner_future_clown.wav,glipping_manner_past_clown.wav,glipping_manner_future_mailboxes.wav,glipping_manner_past_mailboxes.wav,glipping_manner_future_bench.wav,glipping_manner_past_bench.wav,glipping_manner_future_mountain.wav,glipping_manner_past_mountain.wav,which_glipping.wav,5005.8051,5370.4533,5428.6662,5431.493,5447.5529,5451.3301,445.525,c,c
3,4,List,7,Motion,Condition,birking,tiptoe.over.cone.mov,tiptoe.front.snowplow.mov,stoopwalk.over.haystack.mov,mbiasAns,0,RT biastest,tiptoe.around.spaceship.mov,tiptoe.into.spaceship2.mov,tiptoe.down.dog.mov,flapwalk.over.plane.mov,mtestAns,tiptoe.between.pigs.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:25:10.439,Response,1,1,birking_manner_future_cone.wav,birking_manner_past_cone.wav,birking_manner_future_spaceship.wav,birking_manner_past_spaceship.wav,birking_manner_future_spaceship2.wav,birking_manner_past_spaceship2.wav,birking_manner_future_dog.wav,birking_manner_past_dog.wav,which_birking.wav,5005.8051,5496.0407,5553.8533,5556.9307,5573.6158,5576.5678,570.7627,z,z
3,5,List,3,Motion,Condition,zarking,flapwalk.up.cat.mov,flapwalk.around.horse.mov,crawl.up.swan.mov,mbiasAns,0,RT biastest,flapwalk.front.penguin.mov,flapwalk.between.seesaws.mov,flapwalk.through.waterfall.mov,tiptoe.up.well.mov,mtestAns,flapwalk.into.igloo.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:27:15.972,Response,0,1,zarking_manner_future_cat.wav,zarking_manner_past_cat.wav,zarking_manner_future_penguin.wav,zarking_manner_past_penguin.wav,zarking_manner_future_seesaws.wav,zarking_manner_past_seesaws.wav,zarking_manner_future_waterfall.wav,zarking_manner_past_waterfall.wav,which_zarking.wav,5005.8051,5621.6281,5680.1393,5683.0998,5699.3427,5702.1057,696.3006,z,z
3,6,List,1,Motion,Condition,krading,crabwalk.into.garage.mov,crabwalk.down.birdhouse.mov,hop.into.cabin.mov,mbiasAns,0,RT biastest,crabwalk.through.tunnel.mov,crabwalk.over.tires.mov,crabwalk.front.bell.mov,roll.into.tower.mov,mtestAns,crabwalk.up.policebox.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:29:44.584,Response,0,1,krading_manner_future_garage.wav,krading_manner_past_garage.wav,krading_manner_future_tunnel.wav,krading_manner_past_tunnel.wav,krading_manner_future_tires.wav,krading_manner_past_tires.wav,krading_manner_future_bell.wav,krading_manner_past_bell.wav,which_krading.wav,5005.8051,5749.7595,5807.1358,5813.0267,5829.5653,5850.722,844.9169,z,z
3,7,List,4,Motion,Condition,molking,hop.around.penguin.mov,crabwalk.around.firehouse.mov,hop.up.deer.mov,mbiasAns,1,RT biastest,hop.over.book.mov,hop.through.tree.mov,hop.between.snowmen.mov,hop.down.gazebo.mov,mtestAns,walk.around.goat.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:31:49.453,Response,0,0,molking_manner_future_penguin.wav,molking_manner_past_penguin.wav,molking_manner_future_book.wav,molking_manner_past_book.wav,molking_manner_future_tree.wav,molking_manner_past_tree.wav,molking_manner_future_snowmen.wav,molking_manner_past_snowmen.wav,which_molking.wav,5005.8051,5896.3306,5953.272,5956.2395,5973.5679,5975.5946,969.7895,c,c
3,8,List,8,Motion,Condition,dacking,walk.front.elephant.mov,roll.front.giraffe.mov,walk.over.sandpile.mov,mbiasAns,1,RT biastest,walk.up.owl.mov,walk.down.cow.mov,walk.into.castle.mov,walk.through.hut.mov,mtestAns,hop.front.bunny.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,12:34:29.355,Response,0,1,dacking_manner_future_elephant.wav,dacking_manner_past_elephant.wav,dacking_manner_future_owl.wav,dacking_manner_past_owl.wav,dacking_manner_future_cow.wav,dacking_manner_past_cow.wav,dacking_manner_future_castle.wav,dacking_manner_past_castle.wav,which_dacking.wav,5005.8051,6033.2246,6091.6511,6115.0153,6131.5966,6135.5011,1129.6959,c,c
