SubjectNo,trialNo,List,itemID,eventType,Condition,verbName,ambigV,mbiasV,pbiasV,mbiasAns,pbiasAns,RT biastest,trainV1,trainV2,trainV3,mtestV,mtestAns,ptestV,ptestAns,RT final test,movieLenght,side,Date,Time,Response,LorR_bias_test,LorR_final_test,ambigAudioFuture,ambigAudioPast,trainAudioFuture1,trainAudioPast1,trainAudioFuture2,trainAudioPast2,trainAudioFuture3,trainAudioPast3,whichOne,expStart,trainingStart,trainingEnd,finalTestTIme,finalEndTime,expEndTime,totalTime,biasTestAns,finalTestAns
2,1,List,1,Motion,Condition,krading,crabwalk.into.garage.mov,crabwalk.down.birdhouse.mov,hop.into.cabin.mov,mbiasAns,0,RT biastest,crabwalk.through.tunnel.mov,crabwalk.over.tires.mov,crabwalk.front.bell.mov,roll.into.tower.mov,mtestAns,crabwalk.up.policebox.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:40:26.620,Response,0,0,krading_manner_future_garage.wav,krading_manner_past_garage.wav,krading_manner_future_tunnel.wav,krading_manner_past_tunnel.wav,krading_manner_future_tires.wav,krading_manner_past_tires.wav,krading_manner_future_bell.wav,krading_manner_past_bell.wav,which_krading.wav,3181.7258,3280.4624,3337.7919,3340.9862,3357.8551,3364.7143,182.9885,z,z
2,2,List,5,Motion,Condition,torging,roll.between.trees.mov,roll.through.tent.mov,walk.between.buildings.mov,mbiasAns,0,RT biastest,roll.down.eagle.mov,roll.up.snowman.mov,roll.around.drum.mov,crabwalk.between.lights.mov,mtestAns,roll.over.bush.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:42:29.810,Response,1,0,torging_manner_future_trees.wav,torging_manner_past_trees.wav,torging_manner_future_eagle.wav,torging_manner_past_eagle.wav,torging_manner_future_snowman.wav,torging_manner_past_snowman.wav,torging_manner_future_drum.wav,torging_manner_past_drum.wav,which_torging.wav,3181.7258,3406.9144,3464.1153,3467.1393,3483.673,3487.9074,306.1816,z,z
2,3,List,4,Motion,Condition,molking,hop.around.penguin.mov,crabwalk.around.firehouse.mov,hop.up.deer.mov,mbiasAns,1,RT biastest,hop.over.book.mov,hop.through.tree.mov,hop.between.snowmen.mov,hop.down.gazebo.mov,mtestAns,walk.around.goat.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:44:33.182,Response,0,0,molking_manner_future_penguin.wav,molking_manner_past_penguin.wav,molking_manner_future_book.wav,molking_manner_past_book.wav,molking_manner_future_tree.wav,molking_manner_past_tree.wav,molking_manner_future_snowmen.wav,molking_manner_past_snowmen.wav,which_molking.wav,3181.7258,3529.3255,3586.2351,3588.9518,3607.8971,3611.2833,429.5575,c,c
2,4,List,3,Motion,Condition,zarking,flapwalk.up.cat.mov,flapwalk.around.horse.mov,crawl.up.swan.mov,mbiasAns,0,RT biastest,flapwalk.front.penguin.mov,flapwalk.between.seesaws.mov,flapwalk.through.waterfall.mov,tiptoe.up.well.mov,mtestAns,flapwalk.into.igloo.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:46:39.165,Response,1,1,zarking_manner_future_cat.wav,zarking_manner_past_cat.wav,zarking_manner_future_penguin.wav,zarking_manner_past_penguin.wav,zarking_manner_future_seesaws.wav,zarking_manner_past_seesaws.wav,zarking_manner_future_waterfall.wav,zarking_manner_past_waterfall.wav,which_zarking.wav,3181.7258,3655.8272,3714.3191,3717.0165,3733.2686,3737.2696,555.5438,z,z
2,5,List,8,Motion,Condition,dacking,walk.front.elephant.mov,roll.front.giraffe.mov,walk.over.sandpile.mov,mbiasAns,1,RT biastest,walk.up.owl.mov,walk.down.cow.mov,walk.into.castle.mov,walk.through.hut.mov,mtestAns,hop.front.bunny.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:48:41.773,Response,1,0,dacking_manner_future_elephant.wav,dacking_manner_past_elephant.wav,dacking_manner_future_owl.wav,dacking_manner_past_owl.wav,dacking_manner_future_cow.wav,dacking_manner_past_cow.wav,dacking_manner_future_castle.wav,dacking_manner_past_castle.wav,which_dacking.wav,3181.7258,3778.5379,3836.9035,3839.5277,3857.1494,3859.8805,678.1547,c,c
2,6,List,2,Motion,Condition,glipping,crawl.down.clown.mov,flapwalk.down.frog.mov,crawl.into.cave.mov,mbiasAns,1,RT biastest,crawl.between.mailboxes.mov,crawl.front.bench.mov,crawl.over.mountain.mov,crawl.around.birdhouse.mov,mtestAns,stoopwalk.down.lamp.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:50:43.633,Response,1,1,glipping_manner_future_clown.wav,glipping_manner_past_clown.wav,glipping_manner_future_mailboxes.wav,glipping_manner_past_mailboxes.wav,glipping_manner_future_bench.wav,glipping_manner_past_bench.wav,glipping_manner_future_mountain.wav,glipping_manner_past_mountain.wav,which_glipping.wav,3181.7258,3900.7002,3958.869,3961.9228,3978.8305,3981.743,800.0172,c,c
2,7,List,6,Motion,Condition,pimming,stoopwalk.through.flowers.mov,tiptoe.through.lighthouse.mov,stoopwalk.between.swings.mov,mbiasAns,1,RT biastest,stoopwalk.into.barn.mov,stoopwalk.around.fountain.mov,stoopwalk.up.monkey.mov,stoopwalk.front.fishtank.mov,mtestAns,crawl.through.pyramid.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:52:44.662,Response,0,1,pimming_manner_future_flowers.wav,pimming_manner_past_flowers.wav,pimming_manner_future_barn.wav,pimming_manner_past_barn.wav,pimming_manner_future_fountain.wav,pimming_manner_past_fountain.wav,pimming_manner_future_monkey.wav,pimming_manner_past_monkey.wav,which_pimming.wav,3181.7258,4022.9459,4080.6121,4083.4365,4099.8719,4102.7748,921.049,c,c
2,8,List,7,Motion,Condition,birking,tiptoe.over.cone.mov,tiptoe.front.snowplow.mov,stoopwalk.over.haystack.mov,mbiasAns,0,RT biastest,tiptoe.around.spaceship.mov,tiptoe.into.spaceship2.mov,tiptoe.down.dog.mov,flapwalk.over.plane.mov,mtestAns,tiptoe.between.pigs.mov,ptestAns,RT final test,7.1,side,10-Oct-2015,11:54:45.673,Response,0,1,birking_manner_future_cone.wav,birking_manner_past_cone.wav,birking_manner_future_spaceship.wav,birking_manner_past_spaceship.wav,birking_manner_future_spaceship2.wav,birking_manner_past_spaceship2.wav,birking_manner_future_dog.wav,birking_manner_past_dog.wav,which_birking.wav,3181.7258,4143.2949,4201.105,4204.052,4220.7764,4223.7891,1042.0633,z,z
