SubjectNo,Date,Time,Experiment,trialNo,itemID,verbName,mannerSideBias,pathSideBias,kidResponseBias,mannerSideTest,pathSideTest,kidResponseTest,noun1Test,noun2Test,totalTime,xxxxxxxxx,expStartTime,trainingStartTime,trainingEndTime,finalTestStart,finalTestEnd,ambigVid,mBiasVid,pBiasVid,trainVid1,trainVid2,trainVid3,mTestVid,pTestVid,ambigAudioFuture,ambigAudioPast,trainAudioFuture1,trainAudioPast1,trainAudioFuture2,trainAudioPast2,trainAudioFuture3,trainAudioPast3,whichOneAudio,letsFindAudio
75,29-Oct-2015,21:31:30.766,PathCondition,1,3.1,krading,R,L,c,R,L,c,z,z,172.2086,xxxx,106543.622,106645.499,106697.2495,106700.032,106714.9456,crabwalk.into.garage.5.mov,crabwalk.down.birdhouse.5.mov,hop.into.cabin.5.mov,stoopwalk.into.barn.5.mov,tiptoe.into.spaceship.5.mov,walk.into.castle.5.mov,roll.into.tower.5.mov,crabwalk.up.cat.5.mov,krading_path_future_garage.wav,krading_path_past_garage.wav,krading_path_future_barn.wav,krading_path_past_barn.wav,krading_path_future_spaceship.wav,krading_path_past_spaceship.wav,krading_path_future_castle.wav,krading_path_past_castle.wav,which_krading.wav,letsfindkrading.wav
75,29-Oct-2015,21:32:57.543,PathCondition,2,3.4,molking,R,L,z,R,L,z,z,z,258.9896,xxxx,106543.622,106749.1817,106781.9639,106787.2976,106801.8044,hop.around.penguin.5.mov,crabwalk.around.firehouse.5.mov,hop.up.deer.5.mov,tiptoe.around.spaceship.5.mov,stoopwalk.around.fountain.5.mov,roll.around.drum.5.mov,hop.down.gazebo.5.mov,walk.around.goat.5.mov,molking_path_future_penguin.wav,molking_path_past_penguin.wav,molking_path_future_spaceship.wav,molking_path_past_spaceship.wav,molking_path_future_fountain.wav,molking_path_past_fountain.wav,molking_path_future_drum.wav,molking_path_past_drum.wav,which_molking.wav,letsfindmolking.wav
75,29-Oct-2015,21:34:18.320,PathCondition,3,3.2,glipping,L,R,z,L,R,z,z,z,339.769,xxxx,106543.622,106830.4793,106865.4598,106867.776,106882.5543,crawl.down.clown.5.mov,flapwalk.down.frog.5.mov,crawl.into.cave.5.mov,roll.down.eagle.5.mov,walk.down.cow.5.mov,tiptoe.down.dog.5.mov,crawl.around.birdhouse.5.mov,stoopwalk.down.lamp.5.mov,glipping_path_future_clown.wav,glipping_path_past_clown.wav,glipping_path_future_eagle.wav,glipping_path_past_eagle.wav,glipping_path_future_cow.wav,glipping_path_past_cow.wav,glipping_path_future_dog.wav,glipping_path_past_dog.wav,which_glipping.wav,letsfindglipping.wav
75,29-Oct-2015,21:36:03.404,PathCondition,4,3.5,torging,L,R,c,L,R,c,z,z,444.8557,xxxx,106543.622,106917.1768,106970.5732,106973.3311,106987.9108,roll.between.trees.5.mov,roll.through.tent.5.mov,walk.between.buildings.5.mov,crawl.between.mailboxes.5.mov,flapwalk.between.seesaws.5.mov,hop.between.snowmen.5.mov,crabwalk.between.lights.5.mov,roll.over.bush.5.mov,torging_path_future_trees.wav,torging_path_past_trees.wav,torging_path_future_mailboxes.wav,torging_path_past_mailboxes.wav,torging_path_future_seesaws.wav,torging_path_past_seesaws.wav,torging_path_future_snowmen.wav,torging_path_past_snowmen.wav,which_torging.wav,letsfindtorging.wav
75,29-Oct-2015,21:37:37.504,PathCondition,5,3.7,birking,L,R,c,L,R,c,z,z,538.959,xxxx,106543.622,107016.0948,107060.9419,107063.9406,107081.7305,tiptoe.over.cone.5.mov,tiptoe.front.snowplow.5.mov,stoopwalk.over.haystack.5.mov,hop.over.book.5.mov,crabwalk.over.tires.5.mov,crawl.over.mountain.5.mov,flapwalk.over.plane.5.mov,tiptoe.between.pigs.5.mov,birking_path_future_cone.wav,birking_path_past_cone.wav,birking_path_future_book.wav,birking_path_past_book.wav,birking_path_future_tires.wav,birking_path_past_tires.wav,birking_path_future_mountain.wav,birking_path_past_mountain.wav,which_birking.wav,letsfindbirking.wav
75,29-Oct-2015,21:39:57.744,PathCondition,6,3.6,pimming,L,R,z,L,R,z,z,z,679.2031,xxxx,106543.622,107151.0057,107200.3058,107205.1372,107222.0247,stoopwalk.through.flowers.5.mov,tiptoe.through.lighthouse.5.mov,stoopwalk.between.swings.5.mov,crabwalk.through.tunnel.5.mov,hop.through.tree.5.mov,flapwalk.through.waterfall.5.mov,stoopwalk.front.fishtank.5.mov,crawl.through.pyramid.5.mov,pimming_path_future_flowers.wav,pimming_path_past_flowers.wav,pimming_path_future_tunnel.wav,pimming_path_past_tunnel.wav,pimming_path_future_trees.wav,pimming_path_past_trees.wav,pimming_path_future_waterfall.wav,pimming_path_past_waterfall.wav,which_pimming.wav,letsfindpimming.wav
75,29-Oct-2015,21:41:48.077,PathCondition,7,3.8,dacking,L,R,z,L,R,z,z,z,789.5392,xxxx,106543.622,107263.1138,107316.4632,107319.4022,107332.3346,walk.front.elephant.5.mov,roll.front.giraffe.5.mov,walk.over.sandpile.5.mov,flapwalk.front.penguin.5.mov,crawl.front.bench.5.mov,crabwalk.front.bell.5.mov,walk.through.hut.5.mov,hop.front.bunny.5.mov,dacking_path_future_elephant.wav,dacking_path_past_elephant.wav,dacking_path_future_penguin.wav,dacking_path_past_penguin.wav,dacking_path_future_bench.wav,dacking_path_past_bench.wav,dacking_path_future_bell.wav,dacking_path_past_bell.wav,which_dacking.wav,letsfinddacking.wav
75,29-Oct-2015,21:43:35.802,PathCondition,8,3.3,zarking,L,R,c,L,R,c,z,z,897.2674,xxxx,106543.622,107369.4211,107421.6571,107425.6589,107440.224,flapwalk.up.cat.5.mov,flapwalk.around.horse.5.mov,crawl.up.swan.5.mov,walk.up.owl.5.mov,roll.up.snowman.5.mov,stoopwalk.up.monkey.5.mov,tiptoe.up.well.5.mov,flapwalk.into.igloo.5.mov,zarking_path_future_cat.wav,zarking_path_past_cat.wav,zarking_path_future_owl.wav,zarking_path_past_owl.wav,zarking_path_future_snowman.wav,zarking_path_past_snowman.wav,zarking_path_future_monkey.wav,zarking_path_past_monkey.wav,which_zarking.wav,letsfindzarking.wav
