SubjectNo,Date,Time,Experiment,trialNo,itemID,verbName,mannerSideBias,pathSideBias,kidResponseBias,mannerSideTest,pathSideTest,kidResponseTest,noun1Test,noun2Test,totalTime,xxxxxxxxx,expStartTime,trainingStartTime,trainingEndTime,finalTestStart,finalTestEnd,ambigVid,mBiasVid,pBiasVid,trainVid1,trainVid2,trainVid3,mTestVid,pTestVid,ambigAudioFuture,ambigAudioPast,trainAudioFuture1,trainAudioPast1,trainAudioFuture2,trainAudioPast2,trainAudioFuture3,trainAudioPast3,whichOneAudio,letsFindAudio
72,29-Oct-2015,21:57:56.868,PathCondition,1,3.4,molking,L,R,z,L,R,c,z,space,93.3537,xxxx,108208.6274,108260.7532,108285.2519,108287.2672,108301.1949,hop.around.penguin.5.mov,crabwalk.around.firehouse.5.mov,hop.up.deer.5.mov,tiptoe.around.spaceship.5.mov,stoopwalk.around.fountain.5.mov,roll.around.drum.5.mov,hop.down.gazebo.5.mov,walk.around.goat.5.mov,molking_path_future_penguin.wav,molking_path_past_penguin.wav,molking_path_future_spaceship.wav,molking_path_past_spaceship.wav,molking_path_future_fountain.wav,molking_path_past_fountain.wav,molking_path_future_drum.wav,molking_path_past_drum.wav,which_molking.wav,letsfindmolking.wav
72,29-Oct-2015,21:59:10.554,PathCondition,2,3.5,torging,R,L,c,R,L,z,z,space,167.0426,xxxx,108208.6274,108330.0976,108358.8401,108361.0753,108373.1981,roll.between.trees.5.mov,roll.through.tent.5.mov,walk.between.buildings.5.mov,crawl.between.mailboxes.5.mov,flapwalk.between.seesaws.5.mov,hop.between.snowmen.5.mov,crabwalk.between.lights.5.mov,roll.over.bush.5.mov,torging_path_future_trees.wav,torging_path_past_trees.wav,torging_path_future_mailboxes.wav,torging_path_past_mailboxes.wav,torging_path_future_seesaws.wav,torging_path_past_seesaws.wav,torging_path_future_snowmen.wav,torging_path_past_snowmen.wav,which_torging.wav,letsfindtorging.wav
72,29-Oct-2015,22:00:29.509,PathCondition,3,3.3,zarking,R,L,c,R,L,z,z,space,245.9998,xxxx,108208.6274,108408.9542,108439.8048,108442.0047,108453.2935,flapwalk.up.cat.5.mov,flapwalk.around.horse.5.mov,crawl.up.swan.5.mov,walk.up.owl.5.mov,roll.up.snowman.5.mov,stoopwalk.up.monkey.5.mov,tiptoe.up.well.5.mov,flapwalk.into.igloo.5.mov,zarking_path_future_cat.wav,zarking_path_past_cat.wav,zarking_path_future_owl.wav,zarking_path_past_owl.wav,zarking_path_future_snowman.wav,zarking_path_past_snowman.wav,zarking_path_future_monkey.wav,zarking_path_past_monkey.wav,which_zarking.wav,letsfindzarking.wav
72,29-Oct-2015,22:01:37.965,PathCondition,4,3.7,birking,R,L,space,R,L,z,z,space,314.4585,xxxx,108208.6274,108478.0817,108506.4478,108508.5912,108521.9565,tiptoe.over.cone.5.mov,tiptoe.front.snowplow.5.mov,stoopwalk.over.haystack.5.mov,hop.over.book.5.mov,crabwalk.over.tires.5.mov,crawl.over.mountain.5.mov,flapwalk.over.plane.5.mov,tiptoe.between.pigs.5.mov,birking_path_future_cone.wav,birking_path_past_cone.wav,birking_path_future_book.wav,birking_path_past_book.wav,birking_path_future_tires.wav,birking_path_past_tires.wav,birking_path_future_mountain.wav,birking_path_past_mountain.wav,which_birking.wav,letsfindbirking.wav
72,29-Oct-2015,22:03:00.699,PathCondition,5,3.6,pimming,L,R,space,L,R,c,z,space,397.1942,xxxx,108208.6274,108558.443,108592.5274,108594.4528,108605.249,stoopwalk.through.flowers.5.mov,tiptoe.through.lighthouse.5.mov,stoopwalk.between.swings.5.mov,crabwalk.through.tunnel.5.mov,hop.through.tree.5.mov,flapwalk.through.waterfall.5.mov,stoopwalk.front.fishtank.5.mov,crawl.through.pyramid.5.mov,pimming_path_future_flowers.wav,pimming_path_past_flowers.wav,pimming_path_future_tunnel.wav,pimming_path_past_tunnel.wav,pimming_path_future_trees.wav,pimming_path_past_trees.wav,pimming_path_future_waterfall.wav,pimming_path_past_waterfall.wav,which_pimming.wav,letsfindpimming.wav
72,29-Oct-2015,22:04:10.927,PathCondition,6,3.1,krading,L,R,c,L,R,z,z,space,467.4243,xxxx,108208.6274,108630.0777,108656.4655,108658.7988,108675.3228,crabwalk.into.garage.5.mov,crabwalk.down.birdhouse.5.mov,hop.into.cabin.5.mov,stoopwalk.into.barn.5.mov,tiptoe.into.spaceship.5.mov,walk.into.castle.5.mov,roll.into.tower.5.mov,crabwalk.up.cat.5.mov,krading_path_future_garage.wav,krading_path_past_garage.wav,krading_path_future_barn.wav,krading_path_past_barn.wav,krading_path_future_spaceship.wav,krading_path_past_spaceship.wav,krading_path_future_castle.wav,krading_path_past_castle.wav,which_krading.wav,letsfindkrading.wav
72,29-Oct-2015,22:05:14.987,PathCondition,7,3.8,dacking,R,L,z,R,L,space,z,space,531.4864,xxxx,108208.6274,108698.0181,108727.1449,108729.2133,108738.9504,walk.front.elephant.5.mov,roll.front.giraffe.5.mov,walk.over.sandpile.5.mov,flapwalk.front.penguin.5.mov,crawl.front.bench.5.mov,crabwalk.front.bell.5.mov,walk.through.hut.5.mov,hop.front.bunny.5.mov,dacking_path_future_elephant.wav,dacking_path_past_elephant.wav,dacking_path_future_penguin.wav,dacking_path_past_penguin.wav,dacking_path_future_bench.wav,dacking_path_past_bench.wav,dacking_path_future_bell.wav,dacking_path_past_bell.wav,which_dacking.wav,letsfinddacking.wav
72,29-Oct-2015,22:06:24.045,PathCondition,8,3.2,glipping,R,L,space,R,L,c,z,space,600.5464,xxxx,108208.6274,108767.4131,108798.2402,108800.2629,108808.0626,crawl.down.clown.5.mov,flapwalk.down.frog.5.mov,crawl.into.cave.5.mov,roll.down.eagle.5.mov,walk.down.cow.5.mov,tiptoe.down.dog.5.mov,crawl.around.birdhouse.5.mov,stoopwalk.down.lamp.5.mov,glipping_path_future_clown.wav,glipping_path_past_clown.wav,glipping_path_future_eagle.wav,glipping_path_past_eagle.wav,glipping_path_future_cow.wav,glipping_path_past_cow.wav,glipping_path_future_dog.wav,glipping_path_past_dog.wav,which_glipping.wav,letsfindglipping.wav
