SubjectNo,Date,Time,Experiment,trialNo,itemID,verbName,verbMeaning,mannerSideBias,pathSideBias,kidResponseBias,mannerSideTest,pathSideTest,kidResponseTest,noun1Test,noun2Test,xxxxxxxxx,trainingStartTime,trainingEndTime,finalTestStart,finalTestEnd,ambigVid,mBiasVid,pBiasVid,trainVid1,trainVid2,trainVid3,mTestVid,pTestVid,ambigAudioFuture,ambigAudioPast,trainAudioFuture1,trainAudioPast1,trainAudioFuture2,trainAudioPast2,trainAudioFuture3,trainAudioPast3,whichOneAudio,letsFindAudio,xxx,extAnswer,extPathEffect,extVerbName,extMannerMeans,extBiasVid,extAmbigAudioFuture,extAmbigAudioPast,extTestMannerVid,extTestPathVid,extLetsFind,extWhichOne,extStarImage,extMannerSide,extPathSide,extensionStart,extensionEnd
46,28-Jan-2016,09:13:39.700,NA,1,9.6,klebbing,bend,L,R,z,L,R,c,c,z,xxxx
46,28-Jan-2016,09:15:35.397,NA,2,9.2,gossing,rip,R,L,z,R,L,z,c,z,xxxx
46,28-Jan-2016,09:17:31.336,NA,3,9.5,gorping,cut,R,L,z,L,R,c,c,z,xxxx
46,28-Jan-2016,09:19:30.636,NA,4,9.8,rolting,flatten,R,L,c,L,R,z,c,z,xxxx
46,28-Jan-2016,09:21:26.509,NA,5,9.4,nibbing,crush,L,R,z,L,R,c,c,z,xxxx
46,28-Jan-2016,09:23:21.478,NA,6,9.3,zicking,open,L,R,z,L,R,z,c,z,xxxx
46,28-Jan-2016,09:25:22.635,NA,7,9.1,blicking,break,L,R,c,R,L,c,c,z,xxxx
46,28-Jan-2016,09:27:36.549,NA,8,9.7,wugging,empty,L,R,c,R,L,c,c,z,xxxx
46,28-Jan-2016,09:28:16.027,NA,1,9.6,klebbing,bend,L,R,z,L,R,c,c,z,xxxx,385774.5021,385830.8472,385836.0192,385859.0291,pliers.bend.candle.5s.mov,pliers.cut.pizza.5s.mov,hammer.bend.sunflower.5s.mov,trowel.bend.wateringcan.5s.mov,crowbar.bend.spatula.5s.mov,comb.bend.coathanger.5s.mov,pliers.empty.glass.5s.mov,bat.bend.flagpole.5s.mov,klebbing_path_future_candle.wav,klebbing_path_past_candle.wav,klebbing_path_future_wateringcan.wav,klebbing_path_past_wateringcan.wav,klebbing_path_future_spatula.wav,klebbing_path_past_spatula.wav,klebbing_path_future_coathanger.wav,klebbing_path_past_coathanger.wav,which_klebbing.wav,letsfindklebbing.wav,xxx,z,through,pimming,stoopwalk,stoopwalk.through.flowers.5.mov,pimming_manner_future_flowers.wav,pimming_manner_past_flowers.wav,stoopwalk.between.swings.5s.mov,tiptoe.through.lighthouse.5s.mov,letsfindpimming.wav,which_pimming.wav,longstars.012.jpeg,R,L,386703.2599,386738.1081
46,28-Jan-2016,09:28:56.222,NA,2,9.2,gossing,rip,R,L,z,R,L,z,c,z,xxxx,385903.1048,385958.2006,385961.5447,385977.0768,comb.rip.armchair.5s.mov,comb.open.book.5s.mov,bat.rip.kite.5s.mov,poker.rip.pants.5s.mov,knife.rip.newspaper.5s.mov,pliers.rip.tablecloth.5s.mov,comb.flatten.burger.5s.mov,hammer.rip.shirt.5s.mov,gossing_path_future_armchair.wav,gossing_path_past_armchair.wav,gossing_path_future_pants.wav,gossing_path_past_pants.wav,gossing_path_future_newspaper.wav,gossing_path_past_newspaper.wav,gossing_path_future_tablecloth.wav,gossing_path_past_tablecloth.wav,which_gossing.wav,letsfindgossing.wav,xxx,c,down,glipping,crawl,crawl.down.clown.5.mov,glipping_manner_future_clown.wav,glipping_manner_past_clown.wav,crawl.into.cave.5s.mov,flapwalk.down.frog.5s.mov,letsfindglipping.wav,which_glipping.wav,longstars.013.jpeg,L,R,386741.566,386778.4788
46,28-Jan-2016,09:29:41.166,NA,3,9.5,gorping,cut,R,L,z,L,R,c,c,z,xxxx,386017.0425,386071.9194,386075.1312,386092.5849,knife.cut.bread.5s.mov,knife.bend.fork.5s.mov,poker.cut.curtain.5s.mov,bat.cut.bagel.5s.mov,comb.cut.pie.5s.mov,crowbar.cut.cucumber.5s.mov,knife.crush.apple.5s.mov,trowel.cut.cheese.5s.mov,gorping_path_future_bread.wav,gorping_path_past_bread.wav,gorping_path_future_bagel.wav,gorping_path_past_bagel.wav,gorping_path_future_pie.wav,gorping_path_past_pie.wav,gorping_path_future_cucumber.wav,gorping_path_past_cucumber.wav,which_gorping.wav,letsfindgorping.wav,xxx,z,between,torging,roll,roll.between.trees.5.mov,torging_manner_future_trees.wav,torging_manner_past_trees.wav,roll.through.tent.5s.mov,walk.between.buildings.5s.mov,letsfindtorging.wav,which_torging.wav,longstars.014.jpeg,L,R,386781.7605,386818.9726
