SubjectNo,Date,Time,Experiment,trialNo,itemID,verbName,verbMeaning,mannerSideBias,pathSideBias,kidResponseBias,mannerSideTest,pathSideTest,kidResponseTest,noun1Test,noun2Test,xxxxxxxxx,trainingStartTime,trainingEndTime,finalTestStart,finalTestEnd,ambigVid,mBiasVid,pBiasVid,trainVid1,trainVid2,trainVid3,mTestVid,pTestVid,ambigAudioFuture,ambigAudioPast,trainAudioFuture1,trainAudioPast1,trainAudioFuture2,trainAudioPast2,trainAudioFuture3,trainAudioPast3,whichOneAudio,letsFindAudio,xxx,extAnswer,extPathEffect,extVerbName,extMannerMeans,extBiasVid,extAmbigAudioFuture,extAmbigAudioPast,extTestMannerVid,extTestPathVid,extLetsFind,extWhichOne,extStarImage,extMannerSide,extPathSide,extensionStart,extensionEnd
68,16-Feb-2016,12:13:29.122,NA,1,9.8,rolting,flatten,L,R,z,L,R,c,c,c,xxxx
68,16-Feb-2016,12:15:26.295,NA,2,9.5,gorping,cut,L,R,c,L,R,c,c,c,xxxx
68,16-Feb-2016,12:17:23.054,NA,3,9.4,nibbing,crush,R,L,z,L,R,c,c,c,xxxx
68,16-Feb-2016,12:19:24.293,NA,4,9.6,klebbing,bend,R,L,z,L,R,c,c,c,xxxx
68,16-Feb-2016,12:21:19.579,NA,5,9.1,blicking,break,R,L,z,L,R,c,c,c,xxxx
68,16-Feb-2016,12:23:14.014,NA,6,9.3,zicking,open,L,R,z,R,L,c,c,c,xxxx
68,16-Feb-2016,12:25:11.223,NA,7,9.2,gossing,rip,R,L,z,L,R,c,c,c,xxxx
68,16-Feb-2016,12:27:09.302,NA,8,9.7,wugging,empty,L,R,c,L,R,c,c,c,xxxx
68,16-Feb-2016,12:27:49.215,NA,1,9.8,rolting,flatten,L,R,z,L,R,c,c,c,xxxx,114923.2538,114977.677,114981.7277,114998.7795,trowel.flatten.sand.5s.mov,trowel.break.flowerpot.5s.mov,crowbar.flatten.donut.5s.mov,pliers.flatten.pumpkin.5s.mov,hammer.flatten.sandwich.5s.mov,poker.flatten.cake.5s.mov,trowel.rip.sack.5s.mov,knife.flatten.sponge.5s.mov,rolting_path_future_sand.wav,rolting_path_past_sand.wav,rolting_path_future_pumpkin.wav,rolting_path_past_pumpkin.wav,rolting_path_future_sandwich.wav,rolting_path_past_sandwich.wav,rolting_path_future_cake.wav,rolting_path_past_cake.wav,which_rolting.wav,letsfindrolting.wav,xxx,c,front,dacking,walk,walk.front.elephant.5.mov,dacking_manner_future_elephant.wav,dacking_manner_past_elephant.wav,walk.over.sandpile.5s.mov,roll.front.giraffe.5s.mov,letsfinddacking.wav,which_dacking.wav,longstars.012.jpeg,R,L,115829.1463,115865.0341
68,16-Feb-2016,12:28:27.603,NA,2,9.5,gorping,cut,L,R,c,L,R,c,c,c,xxxx,115044.6741,115099.5623,115102.7547,115120.0856,knife.cut.bread.5s.mov,knife.bend.fork.5s.mov,poker.cut.curtain.5s.mov,bat.cut.bagel.5s.mov,comb.cut.pie.5s.mov,crowbar.cut.cucumber.5s.mov,knife.crush.apple.5s.mov,trowel.cut.cheese.5s.mov,gorping_path_future_bread.wav,gorping_path_past_bread.wav,gorping_path_future_bagel.wav,gorping_path_past_bagel.wav,gorping_path_future_pie.wav,gorping_path_past_pie.wav,gorping_path_future_cucumber.wav,gorping_path_past_cucumber.wav,which_gorping.wav,letsfindgorping.wav,xxx,c,between,torging,roll,roll.between.trees.5.mov,torging_manner_future_trees.wav,torging_manner_past_trees.wav,roll.through.tent.5s.mov,walk.between.buildings.5s.mov,letsfindtorging.wav,which_torging.wav,longstars.013.jpeg,R,L,115868.0336,115902.7226
68,16-Feb-2016,12:29:06.444,NA,3,9.4,nibbing,crush,R,L,z,L,R,c,c,c,xxxx,115161.029,115215.2545,115218.7161,115237.4561,hammer.crush.strawberries.5s.mov,hammer.empty.brushcontainer.5s.mov,pliers.crush.candycanes.5s.mov,crowbar.crush.soap.5s.mov,trowel.crush.bottle.5s.mov,bat.crush.nuts.5s.mov,hammer.cut.watermelon.5s.mov,comb.crush.juicebox.5s.mov,nibbing_path_future_strawberries.wav,nibbing_path_past_strawberries.wav,nibbing_path_future_soap.wav,nibbing_path_past_soap.wav,nibbing_path_future_bottle.wav,nibbing_path_past_bottle.wav,nibbing_path_future_nuts.wav,nibbing_path_past_nuts.wav,which_nibbing.wav,letsfindnibbing.wav,xxx,c,around,molking,hop,hop.around.penguin.5.mov,molking_manner_future_penguin.wav,molking_manner_past_penguin.wav,hop.up.deer.5s.mov,crawl.around.birdhouse.5s.mov,letsfindmolking.wav,which_molking.wav,longstars.014.jpeg,R,L,115906.4165,115942.9512
